PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1630207,2020-21,00,1610612742,DAL,22.0,21,0,93.0,15,42,0.357,4,19,0.211,7,10,0.7,1,8,9,8,7,2,5,8,41
1630207,2021-22,00,1610612754,IND,23.0,2,0,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
