PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1631128,2022-23,00,1610612743,DEN,22.0,76,6,1181.0,143,289,0.495,34,96,0.354,40,64,0.625,48,133,181,59,41,17,35,101,360
