SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22009,201142,0020900266,"DEC 02, 2009",OKC vs. PHI,W,44,10,21,0.476,5,7,0.714,8,8,1.0,0,5,5,2,3,1,3,1,33,4,0
22009,201142,0020900244,"NOV 29, 2009",OKC vs. HOU,L,45,10,19,0.526,0,3,0.0,5,5,1.0,2,7,9,6,2,3,6,3,25,-9,0
22009,201142,0020900228,"NOV 27, 2009",OKC vs. MIL,W,40,10,21,0.476,1,3,0.333,12,14,0.857,4,8,12,5,3,0,3,4,33,31,0
22009,201142,0020900206,"NOV 24, 2009",OKC @ UTA,W,42,11,22,0.5,2,4,0.5,4,4,1.0,2,3,5,8,1,1,2,2,28,7,0
22009,201142,0020900197,"NOV 22, 2009",OKC @ LAL,L,23,8,20,0.4,2,5,0.4,1,1,1.0,2,4,6,2,0,2,3,3,19,-7,0
22009,201142,0020900178,"NOV 20, 2009",OKC vs. WAS,W,42,12,21,0.571,1,4,0.25,10,13,0.769,0,6,6,6,3,1,5,4,35,20,0
22009,201142,0020900160,"NOV 18, 2009",OKC @ ORL,L,26,4,12,0.333,0,4,0.0,4,7,0.571,0,3,3,1,1,0,5,1,12,-18,0
22009,201142,0020900151,"NOV 17, 2009",OKC @ MIA,W,40,11,23,0.478,1,2,0.5,9,9,1.0,1,8,9,5,1,1,4,2,32,16,0
22009,201142,0020900144,"NOV 15, 2009",OKC vs. LAC,L,44,14,25,0.56,2,4,0.5,10,11,0.909,4,4,8,1,1,1,3,2,40,-2,0
22009,201142,0020900142,"NOV 14, 2009",OKC @ SAS,W,42,6,18,0.333,0,2,0.0,13,15,0.867,1,4,5,1,1,1,4,0,25,15,0
22009,201142,0020900120,"NOV 11, 2009",OKC @ LAC,W,36,12,20,0.6,1,3,0.333,5,8,0.625,1,9,10,4,2,1,4,2,30,-2,0
22009,201142,0020900108,"NOV 10, 2009",OKC @ SAC,L,39,9,23,0.391,1,6,0.167,18,18,1.0,1,4,5,2,3,0,4,3,37,-7,0
22009,201142,0020900094,"NOV 08, 2009",OKC vs. ORL,W,32,11,17,0.647,2,6,0.333,4,4,1.0,0,4,4,5,3,0,2,2,28,35,0
22009,201142,0020900081,"NOV 06, 2009",OKC @ HOU,L,44,11,22,0.5,1,1,1.0,4,5,0.8,1,8,9,1,3,1,3,2,27,-8,0
22009,201142,0020900057,"NOV 03, 2009",OKC vs. LAL,L,45,10,24,0.417,0,8,0.0,8,8,1.0,3,1,4,5,1,0,7,1,28,-1,0
22009,201142,0020900042,"NOV 01, 2009",OKC vs. POR,L,41,3,20,0.15,0,4,0.0,10,14,0.714,1,4,5,0,0,2,1,3,16,-11,0
22009,201142,0020900023,"OCT 30, 2009",OKC @ DET,W,43,8,19,0.421,1,2,0.5,8,9,0.889,1,11,12,1,2,0,1,2,25,2,0
22009,201142,0020900012,"OCT 28, 2009",OKC vs. SAC,W,42,10,24,0.417,1,5,0.2,4,5,0.8,3,8,11,4,0,1,0,2,25,17,0
22008,201142,0020801228,"APR 15, 2009",OKC @ LAC,W,32,8,15,0.533,2,3,0.667,8,10,0.8,3,6,9,3,4,0,1,0,26,25,0
22008,201142,0020801212,"APR 13, 2009",OKC @ POR,L,32,5,15,0.333,0,2,0.0,0,0,0.0,0,2,2,0,0,1,1,2,10,-29,0
22008,201142,0020801193,"APR 11, 2009",OKC @ MIL,L,28,6,13,0.462,3,4,0.75,4,4,1.0,2,3,5,2,3,0,4,3,19,-16,0
22008,201142,0020801182,"APR 10, 2009",OKC vs. CHA,W,44,9,24,0.375,1,6,0.167,1,3,0.333,1,9,10,1,3,2,4,5,20,1,0
22008,201142,0020801170,"APR 08, 2009",OKC @ DEN,L,41,9,20,0.45,2,6,0.333,11,12,0.917,1,6,7,0,0,1,1,3,31,-12,0
22008,201142,0020801157,"APR 07, 2009",OKC vs. SAS,L,40,7,16,0.438,1,3,0.333,9,11,0.818,0,7,7,6,1,0,2,1,24,-10,0
22008,201142,0020801149,"APR 05, 2009",OKC vs. IND,L,32,6,14,0.429,1,1,1.0,12,13,0.923,1,5,6,2,1,1,3,1,25,-19,0
22008,201142,0020801129,"APR 03, 2009",OKC vs. POR,L,28,4,13,0.308,0,1,0.0,5,6,0.833,1,4,5,3,0,0,4,1,13,-34,0
22008,201142,0020801109,"MAR 31, 2009",OKC @ SAS,W,44,12,19,0.632,1,2,0.5,6,8,0.75,0,8,8,2,1,0,2,0,31,-4,0
22008,201142,0020801096,"MAR 29, 2009",OKC @ BOS,L,33,6,15,0.4,1,2,0.5,8,8,1.0,0,2,2,2,1,0,3,4,21,-18,0
22008,201142,0020801075,"MAR 27, 2009",OKC @ TOR,L,37,4,13,0.308,1,3,0.333,9,11,0.818,0,4,4,3,3,1,4,3,18,-26,0
22008,201142,0020801056,"MAR 24, 2009",OKC vs. LAL,L,40,8,20,0.4,0,6,0.0,8,9,0.889,0,6,6,4,1,1,1,3,24,-24,0
22008,201142,0020801043,"MAR 22, 2009",OKC @ MIN,W,36,13,23,0.565,1,2,0.5,3,4,0.75,3,5,8,5,2,0,1,1,30,26,0
22008,201142,0020801029,"MAR 20, 2009",OKC vs. UTA,L,44,10,24,0.417,0,0,0.0,4,4,1.0,4,8,12,5,1,1,5,3,24,-2,0
22008,201142,0020801016,"MAR 18, 2009",OKC vs. CHI,L,42,9,21,0.429,2,4,0.5,8,9,0.889,2,4,6,0,1,1,3,1,28,-7,0
22008,201142,0020800999,"MAR 16, 2009",OKC vs. SAS,W,42,10,24,0.417,2,2,1.0,3,3,1.0,0,3,3,2,2,0,2,0,25,-6,0
22008,201142,0020800984,"MAR 14, 2009",OKC @ PHX,L,39,9,20,0.45,1,4,0.25,3,3,1.0,1,5,6,2,1,1,3,1,22,-15,0
22008,201142,0020800870,"FEB 27, 2009",OKC @ DAL,L,8,2,3,0.667,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,6,-6,0
22008,201142,0020800846,"FEB 24, 2009",OKC vs. LAL,L,44,11,20,0.55,2,4,0.5,8,9,0.889,2,8,10,6,3,0,6,2,32,-5,0
22008,201142,0020800826,"FEB 21, 2009",OKC @ GSW,L,40,12,20,0.6,0,3,0.0,8,8,1.0,1,5,6,3,2,0,5,5,32,-7,0
22008,201142,0020800819,"FEB 20, 2009",OKC @ PHX,L,39,12,23,0.522,3,5,0.6,8,9,0.889,0,8,8,5,2,0,5,2,35,-16,0
22008,201142,0020800793,"FEB 17, 2009",OKC vs. NOH,L,43,16,27,0.593,4,6,0.667,11,13,0.846,0,3,3,2,0,0,2,3,47,1,0
22008,201142,0020800783,"FEB 11, 2009",OKC @ POR,L,36,6,15,0.4,0,1,0.0,8,10,0.8,1,6,7,4,4,1,3,4,20,-18,0
22008,201142,0020800772,"FEB 10, 2009",OKC @ LAL,L,41,10,23,0.435,1,2,0.5,10,11,0.909,1,9,10,4,4,1,5,2,31,-7,0
22008,201142,0020800757,"FEB 08, 2009",OKC vs. SAC,W,45,16,25,0.64,3,4,0.75,4,5,0.8,1,6,7,4,0,2,2,0,39,5,0
22008,201142,0020800739,"FEB 06, 2009",OKC vs. POR,W,43,12,25,0.48,1,3,0.333,6,7,0.857,0,3,3,2,1,1,0,1,31,8,0
22008,201142,0020800728,"FEB 04, 2009",OKC vs. DEN,L,43,10,19,0.526,3,5,0.6,8,10,0.8,1,7,8,7,0,0,2,1,31,-3,0
22008,201142,0020800705,"FEB 01, 2009",OKC @ SAC,L,50,13,23,0.565,2,4,0.5,5,5,1.0,0,5,5,2,0,1,3,2,33,-5,0
22008,201142,0020800689,"JAN 30, 2009",OKC @ UTA,L,38,10,19,0.526,0,2,0.0,9,10,0.9,3,7,10,4,0,0,5,4,29,-8,0
22008,201142,0020800674,"JAN 28, 2009",OKC vs. MEM,W,49,14,23,0.609,1,3,0.333,6,8,0.75,2,8,10,6,1,4,4,3,35,9,0
22008,201142,0020800660,"JAN 26, 2009",OKC vs. NJN,W,37,6,13,0.462,1,2,0.5,5,7,0.714,0,5,5,4,0,0,2,0,18,26,0
22008,201142,0020800639,"JAN 23, 2009",OKC @ LAC,L,46,10,23,0.435,2,6,0.333,24,26,0.923,2,13,15,4,2,1,2,3,46,-7,0
22008,201142,0020800626,"JAN 21, 2009",OKC @ GSW,W,45,8,22,0.364,0,2,0.0,11,12,0.917,3,9,12,5,3,0,3,4,27,4,0
22008,201142,0020800600,"JAN 18, 2009",OKC vs. MIA,L,46,10,20,0.5,3,5,0.6,8,9,0.889,1,5,6,5,1,1,2,0,31,-10,0
22008,201142,0020800585,"JAN 16, 2009",OKC vs. DET,W,46,14,21,0.667,2,3,0.667,2,2,1.0,0,6,6,2,2,0,3,2,32,8,0
22008,201142,0020800572,"JAN 14, 2009",OKC vs. UTA,W,38,5,12,0.417,1,2,0.5,10,12,0.833,0,9,9,4,2,1,6,4,21,17,0
22008,201142,0020800555,"JAN 12, 2009",OKC @ NJN,L,48,9,20,0.45,2,5,0.4,6,7,0.857,3,6,9,2,2,0,5,0,26,-3,0
22008,201142,0020800542,"JAN 10, 2009",OKC @ CHI,W,45,10,20,0.5,1,3,0.333,7,8,0.875,3,9,12,2,4,0,6,1,28,10,0
22008,201142,0020800533,"JAN 09, 2009",OKC vs. HOU,L,40,11,22,0.5,1,3,0.333,4,4,1.0,1,5,6,5,1,0,7,1,27,-1,0
22008,201142,0020800520,"JAN 07, 2009",OKC @ MIN,L,22,3,13,0.231,0,2,0.0,3,3,1.0,0,2,2,1,0,0,2,0,9,-27,0
22008,201142,0020800510,"JAN 06, 2009",OKC vs. NYK,W,46,11,16,0.688,1,5,0.2,4,5,0.8,0,12,12,3,0,0,4,2,27,9,0
22008,201142,0020800482,"JAN 02, 2009",OKC vs. DEN,L,39,10,21,0.476,4,5,0.8,9,9,1.0,1,8,9,5,1,1,2,5,33,-14,0
22008,201142,0020800471,"DEC 31, 2008",OKC vs. GSW,W,45,9,18,0.5,1,2,0.5,6,7,0.857,1,9,10,6,0,2,4,2,25,6,0
22008,201142,0020800454,"DEC 29, 2008",OKC vs. PHX,L,39,5,17,0.294,0,5,0.0,8,10,0.8,0,8,8,4,1,0,2,2,18,-19,0
22008,201142,0020800438,"DEC 27, 2008",OKC @ WAS,L,42,11,20,0.55,1,4,0.25,2,2,1.0,3,8,11,3,3,3,3,3,25,-13,0
22008,201142,0020800429,"DEC 26, 2008",OKC @ DET,L,41,9,19,0.474,1,6,0.167,7,8,0.875,0,8,8,4,0,1,1,0,26,-6,0
22008,201142,0020800409,"DEC 23, 2008",OKC @ ATL,L,40,10,19,0.526,2,3,0.667,6,7,0.857,3,3,6,4,1,0,3,1,28,-18,0
22008,201142,0020800402,"DEC 21, 2008",OKC vs. CLE,L,43,9,17,0.529,2,3,0.667,6,8,0.75,0,5,5,1,2,0,4,2,26,-9,0
22008,201142,0020800386,"DEC 19, 2008",OKC vs. TOR,W,43,9,24,0.375,2,7,0.286,6,8,0.75,1,7,8,2,3,1,3,0,26,18,0
22008,201142,0020800362,"DEC 16, 2008",OKC vs. LAC,L,41,9,18,0.5,1,2,0.5,6,7,0.857,1,4,5,3,2,0,1,1,25,-18,0
22008,201142,0020800349,"DEC 14, 2008",OKC @ SAS,L,46,12,24,0.5,1,4,0.25,3,3,1.0,1,12,13,3,0,4,1,2,28,-5,0
22008,201142,0020800341,"DEC 13, 2008",OKC @ DAL,L,40,8,18,0.444,1,2,0.5,5,5,1.0,1,7,8,0,5,0,2,2,22,1,0
22008,201142,0020800317,"DEC 10, 2008",OKC vs. MEM,L,41,9,18,0.5,2,4,0.5,8,11,0.727,0,5,5,3,1,2,6,3,28,-10,0
22008,201142,0020800303,"DEC 08, 2008",OKC vs. GSW,L,44,15,27,0.556,6,10,0.6,5,5,1.0,0,10,10,4,1,3,4,3,41,0,0
22008,201142,0020800288,"DEC 06, 2008",OKC @ MIA,L,35,6,17,0.353,2,4,0.5,4,7,0.571,2,3,5,1,1,1,3,1,18,-15,0
22008,201142,0020800276,"DEC 05, 2008",OKC @ ORL,L,39,5,18,0.278,1,2,0.5,5,6,0.833,4,6,10,3,1,1,2,1,16,-12,0
22008,201142,0020800264,"DEC 03, 2008",OKC @ CHA,L,37,9,12,0.75,3,4,0.75,3,4,0.75,2,1,3,2,2,1,3,4,24,-8,0
22008,201142,0020800240,"NOV 29, 2008",OKC @ MEM,W,39,8,16,0.5,0,2,0.0,14,16,0.875,0,7,7,2,1,2,3,1,30,6,0
22008,201142,0020800230,"NOV 28, 2008",OKC vs. MIN,L,41,7,18,0.389,3,6,0.5,5,6,0.833,1,3,4,3,0,1,1,0,22,-3,0
22008,201142,0020800211,"NOV 26, 2008",OKC @ CLE,L,32,6,16,0.375,0,1,0.0,1,1,1.0,0,1,1,1,0,0,2,3,13,-35,0
22008,201142,0020800207,"NOV 25, 2008",OKC vs. PHX,L,44,9,19,0.474,3,4,0.75,8,8,1.0,1,3,4,1,1,1,0,0,29,-1,0
22008,201142,0020800191,"NOV 22, 2008",OKC @ NOH,L,39,11,16,0.688,1,3,0.333,7,8,0.875,1,3,4,0,0,0,5,1,30,-15,0
22008,201142,0020800180,"NOV 21, 2008",OKC vs. NOH,L,34,5,13,0.385,1,1,1.0,6,6,1.0,0,2,2,0,0,0,3,3,17,-24,0
22008,201142,0020800165,"NOV 19, 2008",OKC vs. LAC,L,37,7,14,0.5,2,3,0.667,2,2,1.0,0,3,3,1,0,0,5,1,18,-24,0
22008,201142,0020800146,"NOV 17, 2008",OKC vs. HOU,L,38,13,23,0.565,1,2,0.5,2,3,0.667,0,7,7,4,4,0,4,1,29,-16,0
22008,201142,0020800134,"NOV 15, 2008",OKC @ PHI,L,30,6,18,0.333,0,0,0.0,1,4,0.25,3,0,3,1,0,0,5,0,13,-20,0
22008,201142,0020800124,"NOV 14, 2008",OKC @ NYK,L,33,8,21,0.381,0,1,0.0,7,9,0.778,0,2,2,2,1,1,2,0,23,-13,0
22008,201142,0020800093,"NOV 10, 2008",OKC @ IND,L,40,13,27,0.481,2,3,0.667,9,9,1.0,2,6,8,2,0,3,4,2,37,-4,0
22008,201142,0020800089,"NOV 09, 2008",OKC vs. ATL,L,40,9,21,0.429,0,0,0.0,2,2,1.0,1,3,4,3,0,0,6,2,20,-9,0
22008,201142,0020800074,"NOV 07, 2008",OKC @ UTA,L,34,9,15,0.6,1,2,0.5,5,6,0.833,0,5,5,3,1,0,2,4,24,-7,0
22008,201142,0020800059,"NOV 05, 2008",OKC vs. BOS,L,32,6,15,0.4,0,1,0.0,5,6,0.833,1,1,2,2,1,1,3,0,17,-1,0
22008,201142,0020800041,"NOV 02, 2008",OKC vs. MIN,W,38,7,21,0.333,0,0,0.0,4,5,0.8,2,3,5,0,0,1,1,0,18,-2,0
22008,201142,0020800035,"NOV 01, 2008",OKC @ HOU,L,35,11,20,0.55,0,0,0.0,4,4,1.0,1,4,5,2,4,0,3,2,26,-1,0
22008,201142,0020800010,"OCT 29, 2008",OKC vs. MIL,L,34,5,14,0.357,0,3,0.0,2,2,1.0,0,3,3,2,0,0,4,4,12,-14,0
22007,201142,0020701230,"APR 16, 2008",SEA @ GSW,W,43,18,25,0.72,1,2,0.5,5,6,0.833,3,10,13,6,1,2,5,0,42,14,0
22007,201142,0020701202,"APR 13, 2008",SEA vs. DAL,W,40,7,18,0.389,0,1,0.0,5,6,0.833,0,5,5,3,1,2,1,3,19,0,0
22007,201142,0020701185,"APR 11, 2008",SEA @ SAS,L,35,9,19,0.474,0,0,0.0,2,3,0.667,2,4,6,3,0,1,0,1,20,-18,0
22007,201142,0020701171,"APR 09, 2008",SEA @ HOU,L,39,10,23,0.435,1,1,1.0,5,7,0.714,1,2,3,4,4,0,2,1,26,-8,0
22007,201142,0020701160,"APR 08, 2008",SEA @ DAL,L,37,6,16,0.375,0,1,0.0,4,5,0.8,1,5,6,3,0,1,0,0,16,-20,0
22007,201142,0020701151,"APR 06, 2008",SEA vs. DEN,W,51,11,24,0.458,2,4,0.5,13,13,1.0,0,8,8,9,3,0,5,2,37,-2,0
22007,201142,0020701136,"APR 04, 2008",SEA vs. HOU,L,35,2,17,0.118,0,1,0.0,0,0,0.0,3,2,5,4,0,0,3,1,4,-22,0
22007,201142,0020701121,"APR 02, 2008",SEA vs. LAC,L,42,13,23,0.565,0,1,0.0,4,5,0.8,2,3,5,1,0,1,5,2,30,-16,0
22007,201142,0020701097,"MAR 30, 2008",SEA vs. SAC,L,38,10,18,0.556,1,2,0.5,4,4,1.0,0,2,2,2,1,0,1,1,25,-10,0
22007,201142,0020701083,"MAR 28, 2008",SEA vs. CHA,L,40,6,17,0.353,0,4,0.0,6,6,1.0,0,5,5,1,0,2,2,1,18,-14,0
22007,201142,0020701068,"MAR 26, 2008",SEA vs. WAS,L,39,13,22,0.591,1,2,0.5,5,5,1.0,2,5,7,1,1,0,2,2,32,-9,0
22007,201142,0020701050,"MAR 24, 2008",SEA vs. POR,W,39,9,13,0.692,1,2,0.5,4,5,0.8,1,8,9,3,0,1,1,4,23,13,0
22007,201142,0020701037,"MAR 22, 2008",SEA @ UTA,L,42,10,18,0.556,0,1,0.0,3,3,1.0,0,3,3,2,1,1,3,1,23,-11,0
22007,201142,0020701027,"MAR 21, 2008",SEA @ LAL,L,37,8,15,0.533,0,0,0.0,4,4,1.0,1,3,4,3,2,0,2,1,20,-13,0
22007,201142,0020701014,"MAR 19, 2008",SEA vs. PHX,L,33,6,13,0.462,1,1,1.0,3,5,0.6,0,1,1,1,1,0,5,2,16,-9,0
22007,201142,0020700989,"MAR 16, 2008",SEA @ DEN,L,27,8,12,0.667,0,0,0.0,7,9,0.778,1,2,3,0,0,0,2,2,23,-33,0
22007,201142,0020700975,"MAR 14, 2008",SEA vs. MIN,L,34,9,15,0.6,0,1,0.0,6,6,1.0,0,4,4,4,0,0,5,3,24,10,0
22007,201142,0020700954,"MAR 12, 2008",SEA @ BOS,L,33,7,14,0.5,0,1,0.0,2,2,1.0,1,2,3,1,0,3,4,2,16,-31,0
22007,201142,0020700947,"MAR 11, 2008",SEA @ IND,L,38,7,14,0.5,1,1,1.0,12,13,0.923,0,2,2,0,1,1,1,4,27,-8,0
22007,201142,0020700934,"MAR 09, 2008",SEA @ TOR,L,36,7,15,0.467,0,1,0.0,6,6,1.0,0,6,6,3,1,0,5,2,20,5,0
22007,201142,0020700913,"MAR 07, 2008",SEA @ PHI,L,29,6,11,0.545,0,0,0.0,2,2,1.0,2,1,3,2,0,1,6,0,14,-20,0
22007,201142,0020700902,"MAR 05, 2008",SEA @ MIL,L,38,9,18,0.5,0,1,0.0,5,6,0.833,2,1,3,2,3,0,1,4,23,-18,0
22007,201142,0020700891,"MAR 04, 2008",SEA @ DET,L,39,7,14,0.5,0,1,0.0,6,8,0.75,1,6,7,5,1,1,3,0,20,7,0
22007,201142,0020700882,"MAR 02, 2008",SEA @ MIN,W,43,8,18,0.444,0,0,0.0,9,9,1.0,1,3,4,2,1,1,7,0,25,5,0
22007,201142,0020700869,"FEB 29, 2008",SEA vs. MIA,L,35,7,15,0.467,0,1,0.0,10,11,0.909,1,1,2,4,0,0,4,3,24,-14,0
22007,201142,0020700853,"FEB 27, 2008",SEA vs. DEN,L,34,4,17,0.235,0,0,0.0,8,9,0.889,3,3,6,2,3,0,3,2,16,-24,0
22007,201142,0020700844,"FEB 26, 2008",SEA @ GSW,L,40,9,19,0.474,0,2,0.0,3,3,1.0,2,2,4,7,1,3,5,1,21,-8,0
22007,201142,0020700830,"FEB 24, 2008",SEA vs. LAL,L,33,4,13,0.308,0,1,0.0,7,8,0.875,0,4,4,1,2,1,4,3,15,-34,0
22007,201142,0020700815,"FEB 22, 2008",SEA vs. POR,W,28,6,17,0.353,0,0,0.0,5,5,1.0,2,2,4,0,1,0,2,0,17,4,0
22007,201142,0020700802,"FEB 21, 2008",SEA @ POR,L,37,6,15,0.4,2,2,1.0,6,8,0.75,2,4,6,2,1,0,4,3,20,-2,0
22007,201142,0020700776,"FEB 13, 2008",SEA vs. UTA,L,35,7,17,0.412,0,3,0.0,5,6,0.833,0,3,3,0,2,0,3,2,19,-11,0
22007,201142,0020700734,"FEB 08, 2008",SEA @ PHX,L,31,2,12,0.167,0,0,0.0,5,5,1.0,0,1,1,3,0,2,2,1,9,-10,0
22007,201142,0020700721,"FEB 06, 2008",SEA @ SAC,W,38,6,12,0.5,1,2,0.5,4,6,0.667,0,3,3,5,1,0,1,1,17,23,0
22007,201142,0020700706,"FEB 04, 2008",SEA vs. CHI,L,31,7,15,0.467,0,0,0.0,6,6,1.0,1,3,4,3,3,1,0,0,20,-8,0
22007,201142,0020700695,"FEB 02, 2008",SEA vs. NYK,W,36,7,21,0.333,1,1,1.0,6,8,0.75,3,4,7,1,2,2,1,0,21,-4,0
22007,201142,0020700677,"JAN 31, 2008",SEA vs. CLE,W,30,10,16,0.625,0,0,0.0,4,5,0.8,1,2,3,4,2,2,5,2,24,10,0
22007,201142,0020700663,"JAN 29, 2008",SEA vs. SAS,W,36,9,19,0.474,1,4,0.25,7,7,1.0,1,6,7,5,1,1,1,1,26,5,0
22007,201142,0020700651,"JAN 27, 2008",SEA vs. SAC,L,36,5,20,0.25,0,2,0.0,9,10,0.9,2,2,4,5,3,0,5,4,19,3,0
22007,201142,0020700637,"JAN 25, 2008",SEA vs. ATL,L,32,7,21,0.333,0,4,0.0,3,3,1.0,0,2,2,0,2,0,4,3,17,-18,0
22007,201142,0020700620,"JAN 23, 2008",SEA vs. HOU,L,33,12,23,0.522,0,2,0.0,1,1,1.0,0,3,3,1,0,2,0,1,25,-8,0
22007,201142,0020700600,"JAN 21, 2008",SEA @ HOU,L,35,4,13,0.308,1,4,0.25,3,4,0.75,1,3,4,2,0,1,4,1,12,-2,0
22007,201142,0020700591,"JAN 19, 2008",SEA @ DAL,L,25,3,12,0.25,0,1,0.0,0,1,0.0,1,1,2,0,0,0,1,1,6,-21,0
22007,201142,0020700578,"JAN 18, 2008",SEA @ MEM,L,28,8,18,0.444,2,4,0.5,4,4,1.0,3,0,3,0,0,0,3,1,22,-35,0
22007,201142,0020700569,"JAN 16, 2008",SEA @ NOH,L,30,9,15,0.6,1,2,0.5,1,1,1.0,1,6,7,6,1,0,4,0,20,-8,0
22007,201142,0020700553,"JAN 14, 2008",SEA vs. LAL,L,41,6,26,0.231,2,6,0.333,5,6,0.833,0,1,1,1,1,2,0,1,19,-5,0
22007,201142,0020700533,"JAN 11, 2008",SEA vs. DAL,L,34,4,13,0.308,0,3,0.0,7,8,0.875,0,3,3,6,0,1,2,1,15,-18,0
22007,201142,0020700512,"JAN 09, 2008",SEA @ NJN,L,32,5,14,0.357,0,4,0.0,5,5,1.0,0,2,2,1,1,2,3,0,15,-19,0
22007,201142,0020700503,"JAN 08, 2008",SEA @ CLE,L,31,10,20,0.5,1,3,0.333,3,3,1.0,0,6,6,1,0,1,4,0,24,-9,0
22007,201142,0020700491,"JAN 06, 2008",SEA @ WAS,L,35,7,21,0.333,0,4,0.0,5,6,0.833,1,5,6,3,0,0,2,1,19,-16,0
22007,201142,0020700471,"JAN 03, 2008",SEA @ PHX,L,37,11,24,0.458,1,3,0.333,5,6,0.833,2,5,7,1,0,1,2,0,28,8,0
22007,201142,0020700442,"DEC 29, 2007",SEA vs. MIN,W,12,3,6,0.5,0,1,0.0,0,0,0.0,0,0,0,2,1,1,0,0,6,-6,0
22007,201142,0020700421,"DEC 27, 2007",SEA vs. BOS,L,37,10,23,0.435,1,4,0.25,4,4,1.0,1,4,5,2,1,1,3,4,25,-4,0
22007,201142,0020700407,"DEC 25, 2007",SEA @ POR,L,38,8,20,0.4,1,4,0.25,6,6,1.0,0,6,6,4,0,2,1,1,23,-5,0
22007,201142,0020700390,"DEC 21, 2007",SEA vs. TOR,W,38,11,18,0.611,4,5,0.8,1,1,1.0,0,2,2,3,1,1,5,1,27,2,0
22007,201142,0020700377,"DEC 19, 2007",SEA vs. NOH,L,31,7,15,0.467,0,2,0.0,4,4,1.0,0,4,4,5,0,0,0,0,18,-26,0
22007,201142,0020700349,"DEC 15, 2007",SEA @ UTA,L,19,3,11,0.273,0,1,0.0,0,1,0.0,3,0,3,1,2,1,0,3,6,-19,0
22007,201142,0020700334,"DEC 14, 2007",SEA @ MIN,W,35,4,17,0.235,1,5,0.2,4,4,1.0,0,5,5,0,2,1,8,2,13,6,0
22007,201142,0020700319,"DEC 12, 2007",SEA @ NYK,W,35,11,20,0.55,1,5,0.2,7,8,0.875,1,4,5,4,2,0,3,1,30,8,0
22007,201142,0020700311,"DEC 11, 2007",SEA @ CHI,L,24,5,10,0.5,1,2,0.5,5,5,1.0,0,1,1,2,0,0,3,0,16,-16,0
22007,201142,0020700299,"DEC 09, 2007",SEA @ NOH,L,36,7,22,0.318,2,4,0.5,7,8,0.875,0,4,4,2,1,2,2,0,23,-1,0
22007,201142,0020700286,"DEC 07, 2007",SEA vs. MIL,W,39,9,20,0.45,2,6,0.333,15,16,0.938,2,6,8,1,0,5,3,4,35,18,0
22007,201142,0020700272,"DEC 05, 2007",SEA vs. LAC,W,35,4,12,0.333,1,2,0.5,7,8,0.875,0,7,7,1,0,2,3,4,16,3,0
22007,201142,0020700248,"DEC 02, 2007",SEA vs. GSW,L,25,2,12,0.167,0,0,0.0,2,2,1.0,0,3,3,0,0,1,3,0,6,-28,0
22007,201142,0020700234,"NOV 30, 2007",SEA vs. IND,W,40,12,20,0.6,3,5,0.6,8,12,0.667,0,5,5,2,2,3,7,4,35,13,0
22007,201142,0020700220,"NOV 28, 2007",SEA vs. ORL,L,34,6,21,0.286,0,3,0.0,10,10,1.0,2,4,6,4,0,1,2,1,22,-8,0
22007,201142,0020700210,"NOV 27, 2007",SEA @ LAL,L,36,10,19,0.526,1,2,0.5,4,7,0.571,0,2,2,3,1,2,2,1,25,3,0
22007,201142,0020700195,"NOV 25, 2007",SEA vs. SAS,L,36,11,17,0.647,1,3,0.333,2,2,1.0,1,5,6,4,0,0,3,2,25,-14,0
22007,201142,0020700181,"NOV 23, 2007",SEA vs. NJN,L,33,4,12,0.333,1,4,0.25,3,4,0.75,0,5,5,2,0,1,1,1,12,0,0
22007,201142,0020700146,"NOV 19, 2007",SEA @ MEM,L,30,2,8,0.25,0,0,0.0,7,8,0.875,0,2,2,2,0,0,5,2,11,-26,0
22007,201142,0020700132,"NOV 17, 2007",SEA @ CHA,L,29,3,12,0.25,0,2,0.0,10,10,1.0,1,0,1,1,1,1,3,2,16,-26,0
22007,201142,0020700123,"NOV 16, 2007",SEA @ ATL,W,45,8,18,0.444,1,5,0.2,4,4,1.0,1,2,3,2,3,3,4,2,21,-9,0
22007,201142,0020700109,"NOV 14, 2007",SEA @ MIA,W,34,6,16,0.375,3,6,0.5,3,4,0.75,2,3,5,1,1,0,5,2,18,-1,0
22007,201142,0020700097,"NOV 13, 2007",SEA @ ORL,L,25,4,13,0.308,0,3,0.0,2,2,1.0,0,1,1,0,2,2,4,2,10,-19,0
22007,201142,0020700091,"NOV 11, 2007",SEA vs. DET,L,33,7,20,0.35,1,4,0.25,4,5,0.8,2,4,6,2,1,1,2,0,19,-17,0
22007,201142,0020700078,"NOV 09, 2007",SEA vs. UTA,L,36,7,21,0.333,1,8,0.125,5,7,0.714,1,4,5,1,3,1,3,0,20,2,0
22007,201142,0020700061,"NOV 07, 2007",SEA vs. MEM,L,32,3,17,0.176,1,4,0.25,10,10,1.0,0,2,2,1,1,0,2,2,17,-9,0
