"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200764","Renaldo Balkman","2006","1","20","20","Draft","1610612752","New York","Knicks","NYK","South Carolina","College/University","1"
"201160","Jason Smith","2007","1","20","20","Draft","1610612748","Miami","Heat","MIA","Colorado State","College/University","1"
"201582","Alexis Ajinca","2008","1","20","20","Draft","1610612766","Charlotte","Bobcats","CHA","Hyeres-Toulon Var Basket (France)","Other Team/Club","1"
"201953","Eric Maynor","2009","1","20","20","Draft","1610612762","Utah","Jazz","UTA","Virginia Commonwealth","College/University","1"
"202341","James Anderson","2010","1","20","20","Draft","1610612759","San Antonio","Spurs","SAS","Oklahoma State","College/University","1"
"202700","Donatas Motiejunas","2011","1","20","20","Draft","1610612750","Minnesota","Timberwolves","MIN","Universo Treviso Basket (Italy)","Other Team/Club","1"
"203095","Evan Fournier","2012","1","20","20","Draft","1610612743","Denver","Nuggets","DEN","Poitiers Basket 86 (France)","Other Team/Club","1"
"203503","Tony Snell","2013","1","20","20","Draft","1610612741","Chicago","Bulls","CHI","New Mexico","College/University","1"
"203998","Bruno Caboclo","2014","1","20","20","Draft","1610612761","Toronto","Raptors","TOR","Esporte Clube Pinheiros (Brazil)","Other Team/Club","1"
"1626153","Delon Wright","2015","1","20","20","Draft","1610612761","Toronto","Raptors","TOR","Utah","College/University","1"
"1627747","Caris LeVert","2016","1","20","20","Draft","1610612754","Indiana","Pacers","IND","Michigan","College/University","1"
"1628385","Harry Giles III","2017","1","20","20","Draft","1610612757","Portland","Trail Blazers","POR","Duke","College/University","1"
"1629006","Josh Okogie","2018","1","20","20","Draft","1610612750","Minnesota","Timberwolves","MIN","Georgia Tech","College/University","1"
"1629680","Matisse Thybulle","2019","1","20","20","Draft","1610612738","Boston","Celtics","BOS","Washington","College/University","1"
"1630173","Precious Achiuwa","2020","1","20","20","Draft","1610612748","Miami","Heat","MIA","Memphis","College/University","1"
"1630552","Jalen Johnson","2021","1","20","20","Draft","1610612737","Atlanta","Hawks","ATL","Duke","College/University","1"
"1631103","Malaki Branham","2022","1","20","20","Draft","1610612759","San Antonio","Spurs","SAS","Ohio State","College/University","1"
"1641715","Cam Whitmore","2023","1","20","20","Draft","1610612745","Houston","Rockets","HOU","Villanova","College/University","1"
