"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200807","Will Blalock","2006","2","30","60","Draft","1610612765","Detroit","Pistons","DET","Iowa State","College/University","1"
"201200","Milovan Rakovic","2007","2","30","60","Draft","1610612742","Dallas","Mavericks","DAL","KK Mega Leks (Serbia)","Other Team/Club","0"
"201623","Semih Erden","2008","2","30","60","Draft","1610612738","Boston","Celtics","BOS","Fenerbahce S.K. (Turkey)","Other Team/Club","1"
"201993","Robert Dozier","2009","2","30","60","Draft","1610612748","Miami","Heat","MIA","Memphis","College/University","1"
"202384","Dwayne Collins","2010","2","30","60","Draft","1610612756","Phoenix","Suns","PHX","Miami (FL)","College/University","0"
"202738","Isaiah Thomas","2011","2","30","60","Draft","1610612758","Sacramento","Kings","SAC","Washington","College/University","1"
"203135","Robert Sacre","2012","2","30","60","Draft","1610612747","Los Angeles","Lakers","LAL","Gonzaga","College/University","1"
"203533","Janis Timma","2013","2","30","60","Draft","1610612763","Memphis","Grizzlies","MEM","BK Ventspils (Latvia)","Other Team/Club","0"
"203928","Cory Jefferson","2014","2","30","60","Draft","1610612759","San Antonio","Spurs","SAS","Baylor","College/University","1"
"1626232","Luka Mitrovic","2015","2","30","60","Draft","1610612755","Philadelphia","76ers","PHI","Red Star Belgrade (Serbia)","Other Team/Club","0"
"1627820","Tyrone Wallace","2016","2","30","60","Draft","1610612762","Utah","Jazz","UTA","California","College/University","1"
"1628446","Alpha Kaba","2017","2","30","60","Draft","1610612737","Atlanta","Hawks","ATL","KK Mega Leks (Serbia)","Other Team/Club","0"
"1628961","Kostas Antetokounmpo","2018","2","30","60","Draft","1610612755","Philadelphia","76ers","PHI","Dayton","College/University","1"
"1629079","Vanja Marinkovic","2019","2","30","60","Draft","1610612758","Sacramento","Kings","SAC","KK Partizan (Serbia)","Other Team/Club","0"
"1630241","Sam Merrill","2020","2","30","60","Draft","1610612740","New Orleans","Pelicans","NOP","Utah State","College/University","1"
"1630686","Georgios Kalaitzakis","2021","2","30","60","Draft","1610612754","Indiana","Pacers","IND","BC Nevezis (Greece)","Other Team/Club","1"
