"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200746","LaMarcus Aldridge","2006","1","2","2","Draft","1610612741","Chicago","Bulls","CHI","Texas","College/University","1"
"201142","Kevin Durant","2007","1","2","2","Draft","1610612760","Seattle","SuperSonics","SEA","Texas","College/University","1"
"201563","Michael Beasley","2008","1","2","2","Draft","1610612748","Miami","Heat","MIA","Kansas State","College/University","1"
"201934","Hasheem Thabeet","2009","1","2","2","Draft","1610612763","Memphis","Grizzlies","MEM","Connecticut","College/University","1"
"202323","Evan Turner","2010","1","2","2","Draft","1610612755","Philadelphia","76ers","PHI","Ohio State","College/University","1"
"202682","Derrick Williams","2011","1","2","2","Draft","1610612750","Minnesota","Timberwolves","MIN","Arizona","College/University","1"
"203077","Michael Kidd-Gilchrist","2012","1","2","2","Draft","1610612766","Charlotte","Bobcats","CHA","Kentucky","College/University","1"
"203506","Victor Oladipo","2013","1","2","2","Draft","1610612753","Orlando","Magic","ORL","Indiana","College/University","1"
"203953","Jabari Parker","2014","1","2","2","Draft","1610612749","Milwaukee","Bucks","MIL","Duke","College/University","1"
"1626156","D'Angelo Russell","2015","1","2","2","Draft","1610612747","Los Angeles","Lakers","LAL","Ohio State","College/University","1"
"1627742","Brandon Ingram","2016","1","2","2","Draft","1610612747","Los Angeles","Lakers","LAL","Duke","College/University","1"
"1628366","Lonzo Ball","2017","1","2","2","Draft","1610612747","Los Angeles","Lakers","LAL","California-Los Angeles","College/University","1"
"1628963","Marvin Bagley III","2018","1","2","2","Draft","1610612758","Sacramento","Kings","SAC","Duke","College/University","1"
"1629630","Ja Morant","2019","1","2","2","Draft","1610612763","Memphis","Grizzlies","MEM","Murray State","College/University","1"
"1630164","James Wiseman","2020","1","2","2","Draft","1610612744","Golden State","Warriors","GSW","Memphis","College/University","1"
"1630224","Jalen Green","2021","1","2","2","Draft","1610612745","Houston","Rockets","HOU","Ignite (G League)","Other Team/Club","1"
"1631096","Chet Holmgren","2022","1","2","2","Draft","1610612760","Oklahoma City","Thunder","OKC","Gonzaga","College/University","1"
"1641706","Brandon Miller","2023","1","2","2","Draft","1610612766","Charlotte","Hornets","CHA","Alabama","College/University","1"
