"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200766","Marcus Williams","2006","1","22","22","Draft","1610612751","New Jersey","Nets","NJN","Connecticut","College/University","1"
"201162","Jared Dudley","2007","1","22","22","Draft","1610612766","Charlotte","Bobcats","CHA","Boston College","College/University","1"
"201584","Courtney Lee","2008","1","22","22","Draft","1610612753","Orlando","Magic","ORL","Western Kentucky","College/University","1"
"201964","Victor Claver","2009","1","22","22","Draft","1610612757","Portland","Trail Blazers","POR","Valencia BC (Spain)","Other Team/Club","1"
"202343","Elliot Williams","2010","1","22","22","Draft","1610612757","Portland","Trail Blazers","POR","Memphis","College/University","1"
"202702","Kenneth Faried","2011","1","22","22","Draft","1610612743","Denver","Nuggets","DEN","Morehead State","College/University","1"
"203097","Fab Melo","2012","1","22","22","Draft","1610612738","Boston","Celtics","BOS","Syracuse","College/University","1"
"203486","Mason Plumlee","2013","1","22","22","Draft","1610612751","Brooklyn","Nets","BKN","Duke","College/University","1"
"203919","Jordan Adams","2014","1","22","22","Draft","1610612763","Memphis","Grizzlies","MEM","California-Los Angeles","College/University","1"
"1626171","Bobby Portis","2015","1","22","22","Draft","1610612741","Chicago","Bulls","CHI","Arkansas","College/University","1"
"1627781","Malachi Richardson","2016","1","22","22","Draft","1610612766","Charlotte","Hornets","CHA","Syracuse","College/University","1"
"1628386","Jarrett Allen","2017","1","22","22","Draft","1610612751","Brooklyn","Nets","BKN","Texas","College/University","1"
"1628990","Chandler Hutchison","2018","1","22","22","Draft","1610612741","Chicago","Bulls","CHI","Boise State","College/University","1"
"1629684","Grant Williams","2019","1","22","22","Draft","1610612738","Boston","Celtics","BOS","Tennessee","College/University","1"
"1630192","Zeke Nnaji","2020","1","22","22","Draft","1610612743","Denver","Nuggets","DEN","Arizona","College/University","1"
"1630543","Isaiah Jackson","2021","1","22","22","Draft","1610612747","Los Angeles","Lakers","LAL","Kentucky","College/University","1"
"1631117","Walker Kessler","2022","1","22","22","Draft","1610612763","Memphis","Grizzlies","MEM","Auburn","College/University","1"
"1641727","Dariq Whitehead","2023","1","22","22","Draft","1610612751","Brooklyn","Nets","BKN","Duke","College/University","1"
