"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200751","Randy Foye","2006","1","7","7","Draft","1610612738","Boston","Celtics","BOS","Villanova","College/University","1"
"201147","Corey Brewer","2007","1","7","7","Draft","1610612750","Minnesota","Timberwolves","MIN","Florida","College/University","1"
"201569","Eric Gordon","2008","1","7","7","Draft","1610612746","Los Angeles","Clippers","LAC","Indiana","College/University","1"
"201939","Stephen Curry","2009","1","7","7","Draft","1610612744","Golden State","Warriors","GSW","Davidson","College/University","1"
"202328","Greg Monroe","2010","1","7","7","Draft","1610612765","Detroit","Pistons","DET","Georgetown","College/University","1"
"202687","Bismack Biyombo","2011","1","7","7","Draft","1610612758","Sacramento","Kings","SAC","Baloncesto Fuenlabrada (Spain)","Other Team/Club","1"
"203084","Harrison Barnes","2012","1","7","7","Draft","1610612744","Golden State","Warriors","GSW","North Carolina","College/University","1"
"203463","Ben McLemore","2013","1","7","7","Draft","1610612758","Sacramento","Kings","SAC","Kansas","College/University","1"
"203944","Julius Randle","2014","1","7","7","Draft","1610612747","Los Angeles","Lakers","LAL","Kentucky","College/University","1"
"1626144","Emmanuel Mudiay","2015","1","7","7","Draft","1610612743","Denver","Nuggets","DEN","Guangdong Southern Tigers (China)","Other Team/Club","1"
"1627750","Jamal Murray","2016","1","7","7","Draft","1610612743","Denver","Nuggets","DEN","Kentucky","College/University","1"
"1628374","Lauri Markkanen","2017","1","7","7","Draft","1610612750","Minnesota","Timberwolves","MIN","Arizona","College/University","1"
"1628976","Wendell Carter Jr.","2018","1","7","7","Draft","1610612741","Chicago","Bulls","CHI","Duke","College/University","1"
"1629632","Coby White","2019","1","7","7","Draft","1610612741","Chicago","Bulls","CHI","North Carolina","College/University","1"
"1630165","Killian Hayes","2020","1","7","7","Draft","1610612765","Detroit","Pistons","DET","Ratiopharm Ulm (Germany)","Other Team/Club","1"
"1630228","Jonathan Kuminga","2021","1","7","7","Draft","1610612744","Golden State","Warriors","GSW","Ignite (G League)","Other Team/Club","1"
"1631101","Shaedon Sharpe","2022","1","7","7","Draft","1610612757","Portland","Trail Blazers","POR","Kentucky","College/University","1"
"1641731","Bilal Coulibaly","2023","1","7","7","Draft","1610612754","Indiana","Pacers","IND","Metropolitans 92 (France)","Other Team/Club","1"
