"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200747","Adam Morrison","2006","1","3","3","Draft","1610612766","Charlotte","Bobcats","CHA","Gonzaga","College/University","1"
"201143","Al Horford","2007","1","3","3","Draft","1610612737","Atlanta","Hawks","ATL","Florida","College/University","1"
"201564","O.J. Mayo","2008","1","3","3","Draft","1610612750","Minnesota","Timberwolves","MIN","Southern California","College/University","1"
"201935","James Harden","2009","1","3","3","Draft","1610612760","Oklahoma City","Thunder","OKC","Arizona State","College/University","1"
"202324","Derrick Favors","2010","1","3","3","Draft","1610612751","New Jersey","Nets","NJN","Georgia Tech","College/University","1"
"202683","Enes Freedom","2011","1","3","3","Draft","1610612762","Utah","Jazz","UTA","Kentucky","College/University","1"
"203078","Bradley Beal","2012","1","3","3","Draft","1610612764","Washington","Wizards","WAS","Florida","College/University","1"
"203490","Otto Porter Jr.","2013","1","3","3","Draft","1610612764","Washington","Wizards","WAS","Georgetown","College/University","1"
"203954","Joel Embiid","2014","1","3","3","Draft","1610612755","Philadelphia","76ers","PHI","Kansas","College/University","1"
"1626143","Jahlil Okafor","2015","1","3","3","Draft","1610612755","Philadelphia","76ers","PHI","Duke","College/University","1"
"1627759","Jaylen Brown","2016","1","3","3","Draft","1610612738","Boston","Celtics","BOS","California","College/University","1"
"1628369","Jayson Tatum","2017","1","3","3","Draft","1610612738","Boston","Celtics","BOS","Duke","College/University","1"
"1629029","Luka Doncic","2018","1","3","3","Draft","1610612737","Atlanta","Hawks","ATL","Real Madrid Baloncesto (Spain)","Other Team/Club","1"
"1629628","RJ Barrett","2019","1","3","3","Draft","1610612752","New York","Knicks","NYK","Duke","College/University","1"
"1630163","LaMelo Ball","2020","1","3","3","Draft","1610612766","Charlotte","Hornets","CHA","Illawarra (Australia)","Other Team/Club","1"
"1630596","Evan Mobley","2021","1","3","3","Draft","1610612739","Cleveland","Cavaliers","CLE","Southern California","College/University","1"
"1631095","Jabari Smith Jr.","2022","1","3","3","Draft","1610612745","Houston","Rockets","HOU","Auburn","College/University","1"
"1630703","Scoot Henderson","2023","1","3","3","Draft","1610612757","Portland","Trail Blazers","POR","Ignite (G League)","Other Team/Club","1"
