"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200801","Hassan Adams","2006","2","24","54","Draft","1610612751","New Jersey","Nets","NJN","Arizona","College/University","1"
"201194","Brad Newley","2007","2","24","54","Draft","1610612745","Houston","Rockets","HOU","Townsville Crocodiles (Australia)","Other Team/Club","0"
"201618","Maarty Leunen","2008","2","24","54","Draft","1610612745","Houston","Rockets","HOU","Oregon","College/University","0"
"201987","Robert Vaden","2009","2","24","54","Draft","1610612766","Charlotte","Bobcats","CHA","Alabama-Birmingham","College/University","0"
"202378","Willie Warren","2010","2","24","54","Draft","1610612746","Los Angeles","Clippers","LAC","Oklahoma","College/University","1"
"202733","MIlan Macvan","2011","2","24","54","Draft","1610612739","Cleveland","Cavaliers","CLE","Maccabi Tel Aviv B.C. (Israel)","Other Team/Club","0"
"203129","Tornike Shengelia","2012","2","24","54","Draft","1610612755","Philadelphia","76ers","PHI","Georgia","College/University","1"
"203529","Arsalan Kazemi","2013","2","24","54","Draft","1610612764","Washington","Wizards","WAS","Oregon","College/University","1"
"204009","Nemanja Dangubic","2014","2","24","54","Draft","1610612755","Philadelphia","76ers","PHI","KK Mega Leks (Serbia)","Other Team/Club","0"
"1626229","Daniel Diez","2015","2","24","54","Draft","1610612762","Utah","Jazz","UTA","San Sebastian Gipuzkoa BC (Spain)","Other Team/Club","0"
"1627770","Kay Felder","2016","2","24","54","Draft","1610612737","Atlanta","Hawks","ATL","Oakland","High School","1"
"1628409","Alec Peters","2017","2","24","54","Draft","1610612756","Phoenix","Suns","PHX","Valparaiso","College/University","1"
"1629003","Shake Milton","2018","2","24","54","Draft","1610612742","Dallas","Mavericks","DAL","Southern Methodist","College/University","1"
"1629621","Marial Shayok","2019","2","24","54","Draft","1610612755","Philadelphia","76ers","PHI","Virginia","College/University","1"
"1630199","Cassius Stanley","2020","2","24","54","Draft","1610612754","Indiana","Pacers","IND","Duke","College/University","1"
"1630572","Sandro Mamukelashvili","2021","2","24","54","Draft","1610612754","Indiana","Pacers","IND","Seton Hall","College/University","1"
"1631161","Yannick Nzosa","2022","2","24","54","Draft","1610612764","Washington","Wizards","WAS","Unicaja Baloncesto Malaga (Spain)","Other Team/Club","0"
"1641771","Jalen Slawson","2023","2","24","54","Draft","1610612758","Sacramento","Kings","SAC","Furman","College/University","1"
