"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200798","Cheikh Samb","2006","2","21","51","Draft","1610612747","Los Angeles","Lakers","LAL","CB Cornella (Spain)","Other Team/Club","1"
"201191","JamesOn Curry","2007","2","21","51","Draft","1610612741","Chicago","Bulls","CHI","Oklahoma State","College/University","1"
"201615","Shan Foster","2008","2","21","51","Draft","1610612742","Dallas","Mavericks","DAL","Vanderbilt","College/University","0"
"201984","Jack McClinton","2009","2","21","51","Draft","1610612759","San Antonio","Spurs","SAS","Miami (FL)","College/University","0"
"202375","Magnum Rolle","2010","2","21","51","Draft","1610612760","Oklahoma City","Thunder","OKC","Louisiana Tech","College/University","1"
"202739","Jon Diebler","2011","2","21","51","Draft","1610612757","Portland","Trail Blazers","POR","Ohio State","College/University","0"
"203126","Kris Joseph","2012","2","21","51","Draft","1610612738","Boston","Celtics","BOS","Syracuse","College/University","1"
"203528","Romero Osby","2013","2","21","51","Draft","1610612753","Orlando","Magic","ORL","Oklahoma","College/University","1"
"203648","Thanasis Antetokounmpo","2014","2","21","51","Draft","1610612752","New York","Knicks","NYK","Delaware 87ers (D-League)","Other Team/Club","1"
"1626227","Tyler Harvey","2015","2","21","51","Draft","1610612753","Orlando","Magic","ORL","Eastern Washington","College/University","0"
"1627791","Ben Bentil","2016","2","21","51","Draft","1610612738","Boston","Celtics","BOS","Providence","College/University","1"
"1628420","Monte Morris","2017","2","21","51","Draft","1610612743","Denver","Nuggets","DEN","Iowa State","College/University","1"
"1628974","Tony Carr","2018","2","21","51","Draft","1610612740","New Orleans","Pelicans","NOP","Penn State","College/University","0"
"1629682","Tremont Waters","2019","2","21","51","Draft","1610612738","Boston","Celtics","BOS","Louisiana State","College/University","1"
"1630251","Justinian Jessup","2020","2","21","51","Draft","1610612744","Golden State","Warriors","GSW","Boise State","College/University","0"
"1630527","Brandon Boston Jr.","2021","2","21","51","Draft","1610612763","Memphis","Grizzlies","MEM","Kentucky","College/University","1"
"1631213","Tyrese Martin","2022","2","21","51","Draft","1610612744","Golden State","Warriors","GSW","Connecticut","College/University","1"
"1630592","Jalen Wilson","2023","2","21","51","Draft","1610612751","Brooklyn","Nets","BKN","Kansas","College/University","1"
