"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200772","Maurice Ager","2006","1","28","28","Draft","1610612742","Dallas","Mavericks","DAL","Michigan State","College/University","1"
"201168","Tiago Splitter","2007","1","28","28","Draft","1610612759","San Antonio","Spurs","SAS","Saski Baskonia (Spain)","Other Team/Club","1"
"201590","Donte Greene","2008","1","28","28","Draft","1610612763","Memphis","Grizzlies","MEM","Syracuse","College/University","1"
"201961","Wayne Ellington","2009","1","28","28","Draft","1610612750","Minnesota","Timberwolves","MIN","North Carolina","College/University","1"
"202349","Greivis Vasquez","2010","1","28","28","Draft","1610612763","Memphis","Grizzlies","MEM","Maryland","College/University","1"
"202708","Norris Cole","2011","1","28","28","Draft","1610612741","Chicago","Bulls","CHI","Cleveland State","College/University","1"
"203103","Perry Jones III","2012","1","28","28","Draft","1610612760","Oklahoma City","Thunder","OKC","Baylor","College/University","1"
"203520","Livio Jean-Charles","2013","1","28","28","Draft","1610612759","San Antonio","Spurs","SAS","ASVEL Basket (France)","Other Team/Club","1"
"203912","C.J. Wilcox","2014","1","28","28","Draft","1610612746","Los Angeles","Clippers","LAC","Washington","College/University","1"
"1626154","RJ Hunter","2015","1","28","28","Draft","1610612738","Boston","Celtics","BOS","Georgia State","College/University","1"
"1627746","Skal Labissiere","2016","1","28","28","Draft","1610612758","Sacramento","Kings","SAC","Kentucky","College/University","1"
"1628396","Tony Bradley","2017","1","28","28","Draft","1610612747","Los Angeles","Lakers","LAL","North Carolina","College/University","1"
"1628980","Jacob Evans","2018","1","28","28","Draft","1610612744","Golden State","Warriors","GSW","Cincinnati","College/University","1"
"1629673","Jordan Poole","2019","1","28","28","Draft","1610612744","Golden State","Warriors","GSW","Michigan","College/University","1"
"1630183","Jaden McDaniels","2020","1","28","28","Draft","1610612747","Los Angeles","Lakers","LAL","Washington","College/University","1"
"1630531","Jaden Springer","2021","1","28","28","Draft","1610612755","Philadelphia","76ers","PHI","Tennessee","College/University","1"
"1631116","Patrick Baldwin","2022","1","28","28","Draft","1610612744","Golden State","Warriors","GSW","Wisconsin-Milwaukee","College/University","1"
"1641729","Brice Sensabaugh","2023","1","28","28","Draft","1610612762","Utah","Jazz","UTA","Ohio State","College/University","1"
