"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200797","Ryan Hollins","2006","2","20","50","Draft","1610612766","Charlotte","Bobcats","CHA","California-Los Angeles","College/University","1"
"201190","Renaldas Seibutis","2007","2","20","50","Draft","1610612742","Dallas","Mavericks","DAL","Maroussi B.C. (Greece)","Other Team/Club","0"
"201614","DeVon Hardin","2008","2","20","50","Draft","1610612760","Oklahoma City","Thunder","OKC","California","College/University","0"
"201983","Goran Suton","2009","2","20","50","Draft","1610612762","Utah","Jazz","UTA","Michigan State","College/University","1"
"202374","Solomon Alabi","2010","2","20","50","Draft","1610612742","Dallas","Mavericks","DAL","Florida State","College/University","1"
"202730","Lavoy Allen","2011","2","20","50","Draft","1610612755","Philadelphia","76ers","PHI","Temple","College/University","1"
"203125","Izzet Turkyilmaz","2012","2","20","50","Draft","1610612743","Denver","Nuggets","DEN","Banvit B.K. (Turkey)","Other Team/Club","0"
"203516","James Ennis III","2013","2","20","50","Draft","1610612737","Atlanta","Hawks","ATL","Long Beach State","College/University","1"
"203938","Alec Brown","2014","2","20","50","Draft","1610612756","Phoenix","Suns","PHX","Wisconsin-Green Bay","College/University","0"
"1626226","Marcus Eriksson","2015","2","20","50","Draft","1610612737","Atlanta","Hawks","ATL","FC Barcelona Basquet (Spain)","Other Team/Club","0"
"1627777","Georges Niang","2016","2","20","50","Draft","1610612754","Indiana","Pacers","IND","Iowa State","College/University","1"
"1628406","Mathias Lessort","2017","2","20","50","Draft","1610612755","Philadelphia","76ers","PHI","Nanterre 92 (France)","Other Team/Club","0"
"1628993","Alize Johnson","2018","2","20","50","Draft","1610612754","Indiana","Pacers","IND","Missouri State","College/University","1"
"1629714","Jarrell Brantley","2019","2","20","50","Draft","1610612754","Indiana","Pacers","IND","College of Charleston","College/University","1"
"1630219","Skylar Mays","2020","2","20","50","Draft","1610612737","Atlanta","Hawks","ATL","Louisiana State","College/University","1"
"1630196","Filip Petrusev","2021","2","20","50","Draft","1610612755","Philadelphia","76ers","PHI","KK Mega Leks (Serbia)","Other Team/Club","1"
"1631164","Matteo Spagnolo","2022","2","20","50","Draft","1610612750","Minnesota","Timberwolves","MIN","Vanoli Cremona (Italy)","Other Team/Club","0"
"1641749","Keyontae Johnson","2023","2","20","50","Draft","1610612760","Oklahoma City","Thunder","OKC","Kansas State","College/University","1"
