"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200805","JR Pinnock","2006","2","28","58","Draft","1610612742","Dallas","Mavericks","DAL","George Washington","College/University","1"
"201198","Giorgos Printezis","2007","2","28","58","Draft","1610612759","San Antonio","Spurs","SAS","Olympiacos B.C. (Greece)","Other Team/Club","0"
"201621","Joe Crawford","2008","2","28","58","Draft","1610612747","Los Angeles","Lakers","LAL","Kentucky","College/University","1"
"201991","Lester Hudson","2009","2","28","58","Draft","1610612738","Boston","Celtics","BOS","Tennessee-Martin","College/University","1"
"202382","Derrick Caracter","2010","2","28","58","Draft","1610612747","Los Angeles","Lakers","LAL","Texas-El Paso","College/University","1"
"202736","Ater Majok","2011","2","28","58","Draft","1610612747","Los Angeles","Lakers","LAL","Gold Coast Blaze (Australia)","Other Team/Club","0"
"203133","Robbie Hummel","2012","2","28","58","Draft","1610612750","Minnesota","Timberwolves","MIN","Purdue","College/University","1"
"203472","Deshaun Thomas","2013","2","28","58","Draft","1610612759","San Antonio","Spurs","SAS","Ohio State","College/University","1"
"203895","Jordan McRae","2014","2","28","58","Draft","1610612759","San Antonio","Spurs","SAS","Tennessee","College/University","1"
"1626160","JP Tokoto","2015","2","28","58","Draft","1610612755","Philadelphia","76ers","PHI","North Carolina","College/University","1"
"1627846","Abdel Nader","2016","2","28","58","Draft","1610612738","Boston","Celtics","BOS","Iowa State","College/University","1"
"1628445","Ognjen Jaramaz","2017","2","28","58","Draft","1610612752","New York","Knicks","NYK","KK Mega Leks (Serbia)","Other Team/Club","0"
"1629118","Thomas Welsh","2018","2","28","58","Draft","1610612743","Denver","Nuggets","DEN","California-Los Angeles","College/University","1"
"1629671","Miye Oni","2019","2","28","58","Draft","1610612744","Golden State","Warriors","GSW","Yale","College/University","1"
"1630194","Paul Reed","2020","2","28","58","Draft","1610612755","Philadelphia","76ers","PHI","DePaul","College/University","1"
"1630579","Jericho Sims","2021","2","28","58","Draft","1610612752","New York","Knicks","NYK","Texas","College/University","1"
"1630656","Hugo Besson","2022","2","28","58","Draft","1610612754","Indiana","Pacers","IND","Breakers (New Zealand)","Other Team/Club","0"
"1641753","Chris Livingston","2023","2","28","58","Draft","1610612749","Milwaukee","Bucks","MIL","Kentucky","College/University","1"
