"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200803","Edin Bavcic","2006","2","26","56","Draft","1610612761","Toronto","Raptors","TOR","KK Bosna Royal (Bosnia and Herzegovina)","Other Team/Club","0"
"201196","Ramon Sessions","2007","2","26","56","Draft","1610612749","Milwaukee","Bucks","MIL","Nevada-Reno","College/University","1"
"201619","Sasha Kaun","2008","2","26","56","Draft","1610612760","Oklahoma City","Thunder","OKC","Kansas","College/University","1"
"201989","Ahmad Nivins","2009","2","26","56","Draft","1610612742","Dallas","Mavericks","DAL","Saint Joseph's","College/University","0"
"202380","Hamady Ndiaye","2010","2","26","56","Draft","1610612750","Minnesota","Timberwolves","MIN","Rutgers","College/University","1"
"202624","Chukwudiebere Maduabum","2011","2","26","56","Draft","1610612747","Los Angeles","Lakers","LAL","Bakersfield Jam (D-League)","Other Team/Club","0"
"203131","Tomislav Zubcic","2012","2","26","56","Draft","1610612761","Toronto","Raptors","TOR","KK Cibona (Croatia)","Other Team/Club","0"
"203491","Peyton Siva","2013","2","26","56","Draft","1610612765","Detroit","Pistons","DET","Louisville","College/University","1"
"203906","Devyn Marble","2014","2","26","56","Draft","1610612743","Denver","Nuggets","DEN","Iowa","College/University","1"
"1626183","Branden Dawson","2015","2","26","56","Draft","1610612740","New Orleans","Pelicans","NOP","Michigan State","College/University","1"
"1627772","Daniel Hamilton","2016","2","26","56","Draft","1610612743","Denver","Nuggets","DEN","Connecticut","College/University","1"
"1628444","Jabari Bird","2017","2","26","56","Draft","1610612738","Boston","Celtics","BOS","California","College/University","1"
"1629034","Ray Spalding","2018","2","26","56","Draft","1610612755","Philadelphia","76ers","PHI","Louisville","College/University","1"
"1628986","Jaylen Hands","2019","2","26","56","Draft","1610612746","LA","Clippers","LAC","California-Los Angeles","College/University","0"
"1630203","Grant Riller","2020","2","26","56","Draft","1610612766","Charlotte","Hornets","CHA","College of Charleston","College/University","1"
"1630575","Scottie Lewis","2021","2","26","56","Draft","1610612766","Charlotte","Hornets","CHA","Florida","College/University","1"
"1631247","Luke Travers","2022","2","26","56","Draft","1610612739","Cleveland","Cavaliers","CLE","Perth Wildcats (Australia)","Other Team/Club","0"
"1641844","Tarik Biberovic","2023","2","26","56","Draft","1610612763","Memphis","Grizzlies","MEM","Fenerbahce S.K. (Turkey)","Other Team/Club","0"
