"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200763","Quincy Douby","2006","1","19","19","Draft","1610612758","Sacramento","Kings","SAC","Rutgers","College/University","1"
"201159","Javaris Crittenton","2007","1","19","19","Draft","1610612747","Los Angeles","Lakers","LAL","Georgia Tech","College/University","1"
"201581","JJ Hickson","2008","1","19","19","Draft","1610612739","Cleveland","Cavaliers","CLE","North Carolina State","College/University","1"
"201952","Jeff Teague","2009","1","19","19","Draft","1610612737","Atlanta","Hawks","ATL","Wake Forest","College/University","1"
"202340","Avery Bradley","2010","1","19","19","Draft","1610612738","Boston","Celtics","BOS","Texas","College/University","1"
"202699","Tobias Harris","2011","1","19","19","Draft","1610612766","Charlotte","Bobcats","CHA","Tennessee","College/University","1"
"203094","Andrew Nicholson","2012","1","19","19","Draft","1610612753","Orlando","Magic","ORL","St. Bonaventure","College/University","1"
"203508","Sergey Karasev","2013","1","19","19","Draft","1610612739","Cleveland","Cavaliers","CLE","B.C. Zenit Saint Petersburg (Russia)","Other Team/Club","1"
"203914","Gary Harris","2014","1","19","19","Draft","1610612741","Chicago","Bulls","CHI","Michigan State","College/University","1"
"1626170","Jerian Grant","2015","1","19","19","Draft","1610612764","Washington","Wizards","WAS","Notre Dame","College/University","1"
"1627736","Malik Beasley","2016","1","19","19","Draft","1610612743","Denver","Nuggets","DEN","Florida State","College/University","1"
"1628381","John Collins","2017","1","19","19","Draft","1610612737","Atlanta","Hawks","ATL","Wake Forest","College/University","1"
"1628989","Kevin Huerter","2018","1","19","19","Draft","1610612737","Atlanta","Hawks","ATL","Maryland","College/University","1"
"1629677","Luka Samanic","2019","1","19","19","Draft","1610612759","San Antonio","Spurs","SAS","KK Olimpija (Slovenia)","Other Team/Club","1"
"1630180","Saddiq Bey","2020","1","19","19","Draft","1610612751","Brooklyn","Nets","BKN","Villanova","College/University","1"
"1630539","Kai Jones","2021","1","19","19","Draft","1610612752","New York","Knicks","NYK","Texas","College/University","1"
"1631222","Jake LaRavia","2022","1","19","19","Draft","1610612750","Minnesota","Timberwolves","MIN","Wake Forest","College/University","1"
"1641764","Brandin Podziemski","2023","1","19","19","Draft","1610612744","Golden State","Warriors","GSW","Santa Clara","College/University","1"
