"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200758","Ronnie Brewer","2006","1","14","14","Draft","1610612762","Utah","Jazz","UTA","Arkansas","College/University","1"
"201154","Al Thornton","2007","1","14","14","Draft","1610612746","Los Angeles","Clippers","LAC","Florida State","College/University","1"
"201576","Anthony Randolph","2008","1","14","14","Draft","1610612744","Golden State","Warriors","GSW","Louisiana State","College/University","1"
"201947","Earl Clark","2009","1","14","14","Draft","1610612756","Phoenix","Suns","PHX","Louisville","College/University","1"
"202335","Patrick Patterson","2010","1","14","14","Draft","1610612745","Houston","Rockets","HOU","Kentucky","College/University","1"
"202694","Marcus Morris Sr.","2011","1","14","14","Draft","1610612745","Houston","Rockets","HOU","Kansas","College/University","1"
"203089","John Henson","2012","1","14","14","Draft","1610612749","Milwaukee","Bucks","MIL","North Carolina","College/University","1"
"203498","Shabazz Muhammad","2013","1","14","14","Draft","1610612762","Utah","Jazz","UTA","California-Los Angeles","College/University","1"
"203933","T.J. Warren","2014","1","14","14","Draft","1610612756","Phoenix","Suns","PHX","North Carolina State","College/University","1"
"1626166","Cameron Payne","2015","1","14","14","Draft","1610612760","Oklahoma City","Thunder","OKC","Murray State","College/University","1"
"1627756","Denzel Valentine","2016","1","14","14","Draft","1610612741","Chicago","Bulls","CHI","Michigan State","College/University","1"
"1628389","Bam Adebayo","2017","1","14","14","Draft","1610612748","Miami","Heat","MIA","Kentucky","College/University","1"
"1629008","Michael Porter Jr.","2018","1","14","14","Draft","1610612743","Denver","Nuggets","DEN","Missouri","College/University","1"
"1629641","Romeo Langford","2019","1","14","14","Draft","1610612738","Boston","Celtics","BOS","Indiana","College/University","1"
"1630174","Aaron Nesmith","2020","1","14","14","Draft","1610612738","Boston","Celtics","BOS","Vanderbilt","College/University","1"
"1630541","Moses Moody","2021","1","14","14","Draft","1610612744","Golden State","Warriors","GSW","Arkansas","College/University","1"
"1630534","Ochai Agbaji","2022","1","14","14","Draft","1610612739","Cleveland","Cavaliers","CLE","Kansas","College/University","1"
"1641722","Jordan Hawkins","2023","1","14","14","Draft","1610612740","New Orleans","Pelicans","NOP","Connecticut","College/University","1"
