"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200765","Rajon Rondo","2006","1","21","21","Draft","1610612756","Phoenix","Suns","PHX","Kentucky","College/University","1"
"201161","Daequan Cook","2007","1","21","21","Draft","1610612755","Philadelphia","76ers","PHI","Ohio State","College/University","1"
"201583","Ryan Anderson","2008","1","21","21","Draft","1610612751","New Jersey","Nets","NJN","California","College/University","1"
"201954","Darren Collison","2009","1","21","21","Draft","1610612740","New Orleans","Hornets","NOH","California-Los Angeles","College/University","1"
"202342","Craig Brackins","2010","1","21","21","Draft","1610612760","Oklahoma City","Thunder","OKC","Iowa State","College/University","1"
"202701","Nolan Smith","2011","1","21","21","Draft","1610612757","Portland","Trail Blazers","POR","Duke","College/University","1"
"203096","Jared Sullinger","2012","1","21","21","Draft","1610612738","Boston","Celtics","BOS","Ohio State","College/University","1"
"203476","Gorgui Dieng","2013","1","21","21","Draft","1610612762","Utah","Jazz","UTA","Louisville","College/University","1"
"203956","Mitch McGary","2014","1","21","21","Draft","1610612760","Oklahoma City","Thunder","OKC","Michigan","College/University","1"
"1626147","Justin Anderson","2015","1","21","21","Draft","1610612742","Dallas","Mavericks","DAL","Virginia","College/University","1"
"1627761","DeAndre' Bembry","2016","1","21","21","Draft","1610612737","Atlanta","Hawks","ATL","Saint Joseph's","College/University","1"
"1628390","Terrance Ferguson","2017","1","21","21","Draft","1610612760","Oklahoma City","Thunder","OKC","Adelaide 36ers (Australia)","Other Team/Club","1"
"1628960","Grayson Allen","2018","1","21","21","Draft","1610612762","Utah","Jazz","UTA","Duke","College/University","1"
"1629634","Brandon Clarke","2019","1","21","21","Draft","1610612760","Oklahoma City","Thunder","OKC","Gonzaga","College/University","1"
"1630178","Tyrese Maxey","2020","1","21","21","Draft","1610612755","Philadelphia","76ers","PHI","Kentucky","College/University","1"
"1630553","Keon Johnson","2021","1","21","21","Draft","1610612752","New York","Knicks","NYK","Tennessee","College/University","1"
"1631128","Christian Braun","2022","1","21","21","Draft","1610612743","Denver","Nuggets","DEN","Kansas","College/University","1"
"1641730","Noah Clowney","2023","1","21","21","Draft","1610612751","Brooklyn","Nets","BKN","Alabama","College/University","1"
