"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200791","Lior Eliyahu","2006","2","14","44","Draft","1610612753","Orlando","Magic","ORL","Hapoel Galil Elyon (Israel)","Other Team/Club","0"
"201184","Reyshawn Terry","2007","2","14","44","Draft","1610612753","Orlando","Magic","ORL","North Carolina","College/University","1"
"201608","Ante Tomic","2008","2","14","44","Draft","1610612762","Utah","Jazz","UTA","KK Zagreb (Croatia)","Other Team/Club","0"
"201978","Chase Budinger","2009","2","14","44","Draft","1610612765","Detroit","Pistons","DET","Arizona","College/University","1"
"202366","Jerome Jordan","2010","2","14","44","Draft","1610612749","Milwaukee","Bucks","MIL","Tulsa","College/University","1"
"202724","Charles Jenkins","2011","2","14","44","Draft","1610612744","Golden State","Warriors","GSW","Hofstra","College/University","1"
"203119","Kim English","2012","2","14","44","Draft","1610612765","Detroit","Pistons","DET","Missouri","College/University","1"
"203488","Mike Muscala","2013","2","14","44","Draft","1610612742","Dallas","Mavericks","DAL","Bucknell","College/University","1"
"203900","Markel Brown","2014","2","14","44","Draft","1610612750","Minnesota","Timberwolves","MIN","Oklahoma State","College/University","1"
"1626150","Andrew Harrison","2015","2","14","44","Draft","1610612756","Phoenix","Suns","PHX","Kentucky","College/University","1"
"1627833","Isaia Cordinier","2016","2","14","44","Draft","1610612737","Atlanta","Hawks","ATL","Denain ASC Voltaire","Other Team/Club","0"
"1628422","Damyean Dotson","2017","2","14","44","Draft","1610612752","New York","Knicks","NYK","Houston","College/University","1"
"1629068","Issuf Sanon","2018","2","14","44","Draft","1610612764","Washington","Wizards","WAS","KK Olimpija (Slovenia)","Other Team/Club","0"
"1629626","Bol Bol","2019","2","14","44","Draft","1610612748","Miami","Heat","MIA","Oregon","College/University","1"
"1630250","Marko Simonovic","2020","2","14","44","Draft","1610612741","Chicago","Bulls","CHI","KK Mega Leks (Serbia)","Other Team/Club","1"
"1630556","Kessler Edwards","2021","2","14","44","Draft","1610612751","Brooklyn","Nets","BKN","Pepperdine","College/University","1"
"1631157","Ryan Rollins","2022","2","14","44","Draft","1610612737","Atlanta","Hawks","ATL","Toledo","College/University","1"
"1631321","Sidy Cissoko","2023","2","14","44","Draft","1610612759","San Antonio","Spurs","SAS","Ignite (G League)","Other Team/Club","1"
