"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200794","Paul Millsap","2006","2","17","47","Draft","1610612762","Utah","Jazz","UTA","Louisiana Tech","College/University","1"
"201187","Dominic McGuire","2007","2","17","47","Draft","1610612764","Washington","Wizards","WAS","Fresno State","College/University","1"
"201611","Henry Walker","2008","2","17","47","Draft","1610612764","Washington","Wizards","WAS","Kansas State","College/University","1"
"201994","Henk Norel","2009","2","17","47","Draft","1610612750","Minnesota","Timberwolves","MIN","Joventut Badalona (Spain)","Other Team/Club","0"
"202372","Tiny Gallon","2010","2","17","47","Draft","1610612749","Milwaukee","Bucks","MIL","Oklahoma","College/University","0"
"202727","Travis Leslie","2011","2","17","47","Draft","1610612746","Los Angeles","Clippers","LAC","Georgia","College/University","1"
"203122","Kevin Murphy","2012","2","17","47","Draft","1610612762","Utah","Jazz","UTA","Tennessee Tech","College/University","1"
"203526","Raul Neto","2013","2","17","47","Draft","1610612737","Atlanta","Hawks","ATL","San Sebastian Gipuzkoa BC (Spain)","Other Team/Club","1"
"203893","Russ Smith","2014","2","17","47","Draft","1610612755","Philadelphia","76ers","PHI","Louisville","College/University","1"
"1626222","Arturas Gudaitis","2015","2","17","47","Draft","1610612755","Philadelphia","76ers","PHI","BC Zalgiris (Lithuania)","Other Team/Club","0"
"1627774","Jake Layman","2016","2","17","47","Draft","1610612753","Orlando","Magic","ORL","Maryland","College/University","1"
"1628387","Ike Anigbogu","2017","2","17","47","Draft","1610612754","Indiana","Pacers","IND","California-Los Angeles","College/University","1"
"1629004","Svi Mykhailiuk","2018","2","17","47","Draft","1610612747","Los Angeles","Lakers","LAL","Kansas","College/University","1"
"1629649","Ignas Brazdeikis","2019","2","17","47","Draft","1610612758","Sacramento","Kings","SAC","Michigan","College/University","1"
"1630236","Yam Madar","2020","2","17","47","Draft","1610612738","Boston","Celtics","BOS","Hapoel Galil Elyon (Israel)","Other Team/Club","0"
"1630525","David Johnson","2021","2","17","47","Draft","1610612761","Toronto","Raptors","TOR","Louisville","College/University","1"
"1631246","Vince Williams Jr.","2022","2","17","47","Draft","1610612763","Memphis","Grizzlies","MEM","Virginia Commonwealth","College/University","1"
"1631340","Mojave King","2023","2","17","47","Draft","1610612747","Los Angeles","Lakers","LAL","Ignite (G League)","Other Team/Club","0"
