"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200752","Rudy Gay","2006","1","8","8","Draft","1610612745","Houston","Rockets","HOU","Connecticut","College/University","1"
"201148","Brandan Wright","2007","1","8","8","Draft","1610612766","Charlotte","Bobcats","CHA","North Carolina","College/University","1"
"201570","Joe Alexander","2008","1","8","8","Draft","1610612749","Milwaukee","Bucks","MIL","West Virginia","College/University","1"
"201941","Jordan Hill","2009","1","8","8","Draft","1610612752","New York","Knicks","NYK","Arizona","College/University","1"
"202329","Al-Farouq Aminu","2010","1","8","8","Draft","1610612746","Los Angeles","Clippers","LAC","Wake Forest","College/University","1"
"202688","Brandon Knight","2011","1","8","8","Draft","1610612765","Detroit","Pistons","DET","Kentucky","College/University","1"
"203082","Terrence Ross","2012","1","8","8","Draft","1610612761","Toronto","Raptors","TOR","Washington","College/University","1"
"203484","Kentavious Caldwell-Pope","2013","1","8","8","Draft","1610612765","Detroit","Pistons","DET","Georgia","College/University","1"
"203917","Nik Stauskas","2014","1","8","8","Draft","1610612758","Sacramento","Kings","SAC","Michigan","College/University","1"
"1626169","Stanley Johnson","2015","1","8","8","Draft","1610612765","Detroit","Pistons","DET","Arizona","College/University","1"
"1627737","Marquese Chriss","2016","1","8","8","Draft","1610612756","Phoenix","Suns","PHX","Washington","College/University","1"
"1628373","Frank Ntilikina","2017","1","8","8","Draft","1610612752","New York","Knicks","NYK","SIG Strasbourg (France)","Other Team/Club","1"
"1629012","Collin Sexton","2018","1","8","8","Draft","1610612739","Cleveland","Cavaliers","CLE","Alabama","College/University","1"
"1629637","Jaxson Hayes","2019","1","8","8","Draft","1610612737","Atlanta","Hawks","ATL","Texas","College/University","1"
"1630167","Obi Toppin","2020","1","8","8","Draft","1610612752","New York","Knicks","NYK","Dayton","College/University","1"
"1630532","Franz Wagner","2021","1","8","8","Draft","1610612753","Orlando","Magic","ORL","Michigan","College/University","1"
"1630700","Dyson Daniels","2022","1","8","8","Draft","1610612740","New Orleans","Pelicans","NOP","Ignite (G League)","Other Team/Club","1"
"1641716","Jarace Walker","2023","1","8","8","Draft","1610612764","Washington","Wizards","WAS","Houston","College/University","1"
