"PERSON_ID","PLAYER_NAME","SEASON","ROUND_NUMBER","ROUND_PICK","OVERALL_PICK","DRAFT_TYPE","TEAM_ID","TEAM_CITY","TEAM_NAME","TEAM_ABBREVIATION","ORGANIZATION","ORGANIZATION_TYPE","PLAYER_PROFILE_FLAG"
"200745","Andrea Bargnani","2006","1","1","1","Draft","1610612761","Toronto","Raptors","TOR","Universo Treviso Basket (Italy)","Other Team/Club","1"
"201141","Greg Oden","2007","1","1","1","Draft","1610612757","Portland","Trail Blazers","POR","Ohio State","College/University","1"
"201565","Derrick Rose","2008","1","1","1","Draft","1610612741","Chicago","Bulls","CHI","Memphis","College/University","1"
"201933","Blake Griffin","2009","1","1","1","Draft","1610612746","Los Angeles","Clippers","LAC","Oklahoma","College/University","1"
"202322","John Wall","2010","1","1","1","Draft","1610612764","Washington","Wizards","WAS","Kentucky","College/University","1"
"202681","Kyrie Irving","2011","1","1","1","Draft","1610612739","Cleveland","Cavaliers","CLE","Duke","College/University","1"
"203076","Anthony Davis","2012","1","1","1","Draft","1610612740","New Orleans","Hornets","NOH","Kentucky","College/University","1"
"203461","Anthony Bennett","2013","1","1","1","Draft","1610612739","Cleveland","Cavaliers","CLE","Nevada-Las Vegas","College/University","1"
"203952","Andrew Wiggins","2014","1","1","1","Draft","1610612739","Cleveland","Cavaliers","CLE","Kansas","College/University","1"
"1626157","Karl-Anthony Towns","2015","1","1","1","Draft","1610612750","Minnesota","Timberwolves","MIN","Kentucky","College/University","1"
"1627732","Ben Simmons","2016","1","1","1","Draft","1610612755","Philadelphia","76ers","PHI","Louisiana State","College/University","1"
"1628365","Markelle Fultz","2017","1","1","1","Draft","1610612755","Philadelphia","76ers","PHI","Washington","College/University","1"
"1629028","Deandre Ayton","2018","1","1","1","Draft","1610612756","Phoenix","Suns","PHX","Arizona","College/University","1"
"1629627","Zion Williamson","2019","1","1","1","Draft","1610612740","New Orleans","Pelicans","NOP","Duke","College/University","1"
"1630162","Anthony Edwards","2020","1","1","1","Draft","1610612750","Minnesota","Timberwolves","MIN","Georgia","College/University","1"
"1630595","Cade Cunningham","2021","1","1","1","Draft","1610612765","Detroit","Pistons","DET","Oklahoma State","College/University","1"
"1631094","Paolo Banchero","2022","1","1","1","Draft","1610612753","Orlando","Magic","ORL","Duke","College/University","1"
"1641705","Victor Wembanyama","2023","1","1","1","Draft","1610612759","San Antonio","Spurs","SAS","Metropolitans 92 (France)","Other Team/Club","1"
